300,6,732.35,-385.74,-377.55,-1.0316,1.7924,2.1953
303,6,730.12,-379.17,-370.95,-1.0097,1.804,2.2061
306,6,727.89,-372.56,-364.31,-0.9879,1.8156,2.2169
309,6,725.66,-365.91,-357.65,-0.96622,1.8273,2.2279
312,6,723.44,-359.24,-350.95,-0.94464,1.8391,2.239
315,6,721.22,-352.53,-344.21,-0.92316,1.8509,2.2501
318,6,718.99,-345.79,-337.45,-0.90178,1.8627,2.2613
321,6,716.77,-339.02,-330.64,-0.88049,1.8746,2.2726
324,6,714.54,-332.21,-323.81,-0.8593,1.8865,2.284
327,6,712.32,-325.36,-316.94,-0.8382,1.8984,2.2954
330,6,710.1,-318.49,-310.04,-0.81718,1.9104,2.3069
333,6,707.87,-311.57,-303.1,-0.79625,1.9224,2.3185
336,6,705.65,-304.63,-296.13,-0.77541,1.9344,2.3301
339,6,703.42,-297.65,-289.12,-0.75464,1.9464,2.3418
342,6,701.19,-290.63,-282.08,-0.73396,1.9585,2.3535
345,6,698.96,-283.58,-275,-0.71335,1.9706,2.3652
348,6,696.73,-276.5,-267.88,-0.69282,1.9827,2.377
351,6,694.5,-269.37,-260.73,-0.67237,1.9948,2.3889
354,6,692.26,-262.22,-253.55,-0.65199,2.0069,2.4008
357,6,690.03,-255.03,-246.33,-0.63168,2.019,2.4127
360,6,687.79,-247.8,-239.07,-0.61144,2.0311,2.4246
363,6,685.54,-240.53,-231.78,-0.59127,2.0432,2.4366
366,6,683.3,-233.24,-224.45,-0.57116,2.0553,2.4486
369,6,681.05,-225.9,-217.09,-0.55113,2.0674,2.4606
372,6,678.79,-218.53,-209.69,-0.53115,2.0795,2.4727
375,6,676.54,-211.12,-202.25,-0.51124,2.0916,2.4847
378,6,674.28,-203.68,-194.78,-0.4914,2.1037,2.4968
381,6,672.01,-196.2,-187.27,-0.47161,2.1158,2.5089
384,6,669.74,-188.69,-179.73,-0.45189,2.1279,2.521
387,6,667.47,-181.14,-172.15,-0.43222,2.1399,2.5331
390,6,665.19,-173.55,-164.53,-0.41261,2.1519,2.5452
393,6,662.9,-165.93,-156.88,-0.39306,2.164,2.5573
396,6,660.61,-158.27,-149.19,-0.37357,2.1759,2.5694
399,6,658.32,-150.57,-141.46,-0.35413,2.1879,2.5815
402,6,656.02,-142.84,-133.7,-0.33475,2.1999,2.5937
405,6,653.71,-135.08,-125.9,-0.31542,2.2118,2.6058
408,6,651.4,-127.27,-118.06,-0.29615,2.2237,2.6179
411,6,649.08,-119.44,-110.19,-0.27692,2.2356,2.63
414,6,646.75,-111.56,-102.28,-0.25775,2.2474,2.6422
417,6,644.42,-103.65,-94.338,-0.23863,2.2592,2.6543
420,6,642.07,-95.702,-86.357,-0.21956,2.271,2.6664
423,6,639.73,-87.719,-78.34,-0.20054,2.2828,2.6785
426,6,637.37,-79.7,-70.287,-0.18157,2.2945,2.6905
429,6,635,-71.646,-62.197,-0.16264,2.3062,2.7026
432,6,632.63,-63.555,-54.071,-0.14377,2.3178,2.7147
435,6,630.25,-55.429,-45.909,-0.12494,2.3295,2.7267
438,6,627.86,-47.267,-37.71,-0.10616,2.341,2.7388
441,6,625.46,-39.069,-29.476,-0.087422,2.3526,2.7508
444,6,623.05,-30.836,-21.206,-0.068732,2.3641,2.7628
447,6,620.63,-22.567,-12.899,-0.050086,2.3756,2.7748
450,6,618.2,-14.262,-4.5569,-0.031486,2.387,2.7868
453,6,615.76,-5.9226,3.8215,-0.012929,2.3984,2.7988
456,6,613.31,2.4527,12.236,0.0055843,2.4098,2.8107
459,6,610.84,10.863,20.686,0.024054,2.4211,2.8227
462,6,608.37,19.309,29.172,0.042482,2.4324,2.8346
465,6,605.89,27.79,37.693,0.060867,2.4436,2.8465
468,6,603.39,36.307,46.251,0.079211,2.4548,2.8584
471,6,600.88,44.858,54.844,0.097513,2.4659,2.8703
474,6,598.35,53.445,63.472,0.11577,2.477,2.8821
477,6,595.82,62.066,72.136,0.134,2.4881,2.894
480,6,593.27,70.722,80.836,0.15218,2.4991,2.9058
483,6,590.7,79.414,89.571,0.17032,2.5101,2.9176
486,6,588.12,88.14,98.342,0.18842,2.521,2.9294
489,6,585.53,96.9,107.15,0.20648,2.5319,2.9412
492,6,582.92,105.7,115.99,0.22451,2.5428,2.953
495,6,580.3,114.53,124.87,0.2425,2.5536,2.9647
498,6,577.66,123.39,133.78,0.26045,2.5643,2.9765
501,6,575,132.29,142.72,0.27836,2.5751,2.9882
504,6,572.32,141.22,151.71,0.29623,2.5857,2.9999
507,6,569.63,150.19,160.72,0.31407,2.5964,3.0116
510,6,566.92,159.19,169.78,0.33187,2.607,3.0233
513,6,564.19,168.23,178.86,0.34964,2.6175,3.035
516,6,561.44,177.3,187.99,0.36737,2.628,3.0467
519,6,558.68,186.4,197.14,0.38507,2.6385,3.0583
522,6,555.89,195.54,206.34,0.40273,2.6489,3.07
525,6,553.08,204.71,215.56,0.42035,2.6592,3.0816
528,6,550.25,213.92,224.83,0.43795,2.6696,3.0933
531,6,547.39,223.16,234.12,0.4555,2.6799,3.1049
534,6,544.52,232.44,243.46,0.47303,2.6901,3.1166
537,6,541.62,241.74,252.82,0.49052,2.7003,3.1282
540,6,538.69,251.09,262.22,0.50798,2.7105,3.1398
543,6,535.75,260.46,271.66,0.52541,2.7206,3.1514
546,6,532.77,269.87,281.13,0.5428,2.7307,3.1631
549,6,529.77,279.31,290.64,0.56017,2.7407,3.1747
552,6,526.75,288.79,300.18,0.5775,2.7507,3.1863
555,6,523.69,298.3,309.76,0.5948,2.7607,3.1979
558,6,520.61,307.84,319.37,0.61207,2.7706,3.2096
561,6,517.5,317.42,329.02,0.62931,2.7805,3.2212
564,6,514.36,327.03,338.7,0.64652,2.7903,3.2328
567,6,511.19,336.67,348.41,0.66371,2.8001,3.2445
570,6,507.98,346.35,358.16,0.68086,2.8099,3.2561
573,6,504.75,356.06,367.95,0.69798,2.8196,3.2678
576,6,501.48,365.81,377.77,0.71508,2.8293,3.2794
579,6,498.18,375.58,387.63,0.73214,2.839,3.2911
582,6,494.84,385.39,397.52,0.74918,2.8486,3.3028
585,6,491.47,395.23,407.44,0.76619,2.8582,3.3144
588,6,488.06,405.11,417.4,0.78317,2.8677,3.3261
591,6,484.61,415.02,427.4,0.80013,2.8772,3.3378
594,6,481.13,424.96,437.43,0.81706,2.8867,3.3495
597,6,477.61,434.93,447.5,0.83396,2.8962,3.3612
600,6,474.04,444.94,457.6,0.85084,2.9056,3.3728
603,6,470.44,454.98,467.73,0.86769,2.915,3.3845
606,6,466.8,465.05,477.9,0.88452,2.9243,3.3962
609,6,463.11,475.15,488.11,0.90132,2.9336,3.4079
612,6,459.39,485.29,498.35,0.91809,2.9429,3.4196
615,6,455.61,495.46,508.63,0.93484,2.9522,3.4312
618,6,451.8,505.66,518.94,0.95157,2.9614,3.4429
621,6,447.94,515.89,529.28,0.96827,2.9706,3.4545
624,6,444.04,526.15,539.67,0.98495,2.9797,3.4662
627,6,440.1,536.45,550.08,1.0016,2.9888,3.4778
630,6,436.11,546.77,560.53,1.0182,2.9979,3.4894
633,6,432.07,557.13,571.02,1.0348,3.007,3.501
636,6,427.99,567.52,581.54,1.0514,3.016,3.5125
639,6,423.86,577.94,592.09,1.068,3.025,3.5241
642,6,419.69,588.39,602.68,1.0845,3.0339,3.5356
645,6,415.48,598.87,613.31,1.101,3.0428,3.5472
648,6,411.21,609.37,623.97,1.1175,3.0517,3.5587
651,6,406.91,619.91,634.66,1.134,3.0605,3.5702
654,6,402.56,630.48,645.39,1.1504,3.0693,3.5817
657,6,398.17,641.08,656.15,1.1668,3.078,3.5932
660,6,393.74,651.71,666.95,1.1832,3.0867,3.6048
663,6,389.26,662.36,677.78,1.1996,3.0953,3.6163
666,6,384.74,673.05,688.64,1.2159,3.1039,3.6279
669,6,380.18,683.76,699.55,1.2323,3.1124,3.6395
672,6,375.58,694.51,710.48,1.2486,3.1209,3.6512
675,6,370.95,705.28,721.45,1.2649,3.1293,3.6629
678,6,366.27,716.08,732.46,1.2811,3.1376,3.6747
681,6,361.56,726.91,743.5,1.2974,3.1459,3.6865
684,6,356.81,737.76,754.58,1.3136,3.1541,3.6984
687,6,352.03,748.65,765.69,1.3298,3.1623,3.7104
690,6,347.21,759.56,776.84,1.346,3.1703,3.7224
693,6,342.36,770.5,788.03,1.3622,3.1783,3.7344
696,6,337.49,781.47,799.25,1.3784,3.1862,3.7464
699,6,332.59,792.46,810.5,1.3945,3.194,3.7584
